game_id,season,week,date,tip_et,home_team,away_team,neutral_site,conference_game,total_line,spread_home,provider,over_price,under_price,spread_home_price,spread_away_price,total_book,spread_book,h_games,a_games,exp_total,exp_margin,total_pred,total_raw,total_edge,total_disagree,total_sigma,total_model,total_p_over,margin_pred,margin_raw,margin_edge,margin_disagree,margin_sigma,margin_model,margin_p_over,total_pick,total_p_win,total_price,total_payout,total_ev,total_stake,spread_side,spread_number,spread_pick,spread_p_win,spread_price,spread_payout,spread_ev,spread_stake,thin_data,total_strength,spread_strength,prediction_date,p_home_win,p_away_win,kalshi_home_ask,kalshi_away_ask,kalshi_home_ev,kalshi_away_ev,kalshi_spread_c,kalshi_side,kalshi_ticker,kalshi_tradeable,ml_pick,ml_ask,ml_p_home,ml_ev,ml_roi,ml_stake,ml_model_cents,kt_pick,kt_ticker,ks_pick,ks_ticker,kt_strike,kt_ask,kt_prob,kt_ev,kt_book_gap,ks_strike,ks_ask,ks_prob,ks_ev,ks_book_gap,kalshi_incoherent,kt_rungs,ks_rungs,ml_ref_ask,ml_ref_prob,ml_ref_ev,ml_ref_side,ks_ref_side,kt_ref_tradeable,ks_ref_tradeable,kt_ref_strike,kt_ref_ask,kt_ref_prob,kt_ref_ev,kt_ref_spread_c,ks_ref_strike,ks_ref_ask,ks_ref_prob,ks_ref_ev,ks_ref_spread_c,home_points,away_points,total_points,home_margin,total_result,spread_result,total_units,spread_units,total_abs_err,margin_abs_err,close_spread,close_total,total_clv,spread_clv,graded_at,kickoff_utc,start_time_tbd,kt_pays,kt_fair,kt_edge_pct,ks_pays,ks_fair,ks_edge_pct,ml_pays,ml_fair,ml_edge_pct,model_trained_at,first_seen_spread,first_seen_total,first_seen_at,fbs
401866627,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",App State,Maine,False,False,53.5,-19.5,Bovada,,,,,,,0,1,49.97771553052735,-1.2621826631128976,54.0,55.5,0.5,2.0,16.12,total_market,0.5121,19.7,20.7,0.2,1.2,15.38,margin_market,0.5047,Over,0.5121,,0.9090909090909092,-0.022,0.0,App State,-19.5,App State -19.5,0.5047,,0.9090909090909092,-0.036,0.0,True,pass,pass,2026-09-05,0.8999,0.1001,0.91,0.1,-0.0158,-0.0062,1.0,Maine,KXNCAAFGAME-26SEP05MEAPP-ME,True,,,0.8999,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.1,0.1001,-0.0062,Maine,App State,False,True,53.5,0.51,0.5124,-0.0151,2.0,18.5,0.57,0.5311,-0.0561,1.0,55.0,3.0,58.0,52.0,win,win,0.0,0.0,4.0,32.3,-19.5,53.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856772,2026,1,2026-09-05,"Sat Sep 05, 3:45 PM",Tulsa,Oklahoma State,False,False,59.0,13.5,Bovada,,,,,,,0,0,49.96206543512881,0.1058345676526233,58.2,55.9,-0.8,-3.1,16.12,total_market,0.4809,-12.4,-6.3,1.1,7.2,15.38,margin_market,0.5278,Under,0.5191,,0.9090909090909092,-0.009,0.0,Tulsa,13.5,Tulsa +13.5,0.5278,,0.9090909090909092,0.008,0.0,True,pass,thin,2026-09-05,0.2101,0.7899,0.18,0.83,0.0198,-0.05,1.0,Tulsa,KXNCAAFGAME-26SEP05OKSTTLSA-TLSA,True,,,0.2101,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.18,0.7899,-0.05,Tulsa,Oklahoma State,True,True,58.5,0.47,0.4926,0.0051,1.0,13.5,0.52,0.4715,-0.066,1.0,24.0,10.0,34.0,14.0,win,win,0.0,0.0,24.200000000000003,26.4,13.5,59.0,,,2026-09-06,,,,,,,,,,,,,,,,True
401867875,2026,1,2026-09-05,"Sat Sep 05, 4:00 PM",North Dakota,St. Thomas (MN),False,False,53.5,-28.5,DraftKings,,,,,,,1,1,49.30702465850631,10.328889894171224,55.0,59.5,1.5,6.0,16.12,total_market,0.5373,28.7,29.8,0.2,1.3,15.38,margin_market,0.5051,Over,0.5373,,0.9090909090909092,0.026,0.0,North Dakota,-28.5,North Dakota -28.5,0.5051,,0.9090909090909092,-0.036,0.0,True,thin,pass,2026-09-05,0.969,0.031,0.96,0.06,0.0063,-0.0329,2.0,North Dakota,KXNCAAFGAME-26SEP05USTUND-UND,True,,,0.969,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.96,0.031,-0.0329,North Dakota,North Dakota,False,True,51.5,0.53,0.5859,0.0385,1.0,27.5,0.51,0.5311,0.0036,2.0,62.0,26.0,88.0,36.0,win,win,0.0,0.0,33.0,7.300000000000001,-28.5,53.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856635,2026,1,2026-09-05,"Sat Sep 05, 4:15 PM",Arkansas,North Alabama,False,False,63.0,-40.5,Bovada,,,,,,,0,1,64.40382246284221,19.323964496106605,62.5,60.9,-0.5,-2.1,16.12,total_market,0.487,40.3,39.3,-0.2,-1.2,15.38,margin_market,0.4952,Under,0.513,,0.9090909090909092,-0.021,0.0,North Alabama,40.5,North Alabama +40.5,0.5048,,0.9090909090909092,-0.036,0.0,True,pass,pass,2026-09-05,0.9956,0.0044,0.99,0.02,0.0049,-0.017,1.0,Arkansas,KXNCAAFGAME-26SEP05UNAARK-ARK,True,,,0.9956,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.99,0.0044,-0.017,Arkansas,Arkansas,False,True,63.5,0.48,0.4753,-0.0222,2.0,40.5,0.51,0.4948,-0.0327,2.0,31.0,14.0,45.0,17.0,win,win,0.0,0.0,17.5,23.3,-40.5,63.0,,,2026-09-06,,,,,,,,,,,,,,,,False
401858426,2026,1,2026-09-05,"Sat Sep 05, 4:15 PM",Iowa,Northern Illinois,False,False,44.5,-32.0,Bovada,,,,,,,0,0,45.77300248283661,29.564345636158432,42.9,38.3,-1.6,-6.2,16.12,total_market,0.4617,31.7,30.0,-0.3,-2.0,15.38,margin_market,0.4922,Under,0.5383,,0.9090909090909092,0.028,0.0,Northern Illinois,32.0,Northern Illinois +32.0,0.5078,,0.9090909090909092,-0.031,0.0,True,thin,pass,2026-09-05,0.9804,0.0196,0.99,0.02,-0.0103,-0.0018,1.0,Northern Illinois,KXNCAAFGAME-26SEP05NIUIOWA-NIU,True,,,0.9804,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.02,0.0196,-0.0018,Northern Illinois,Iowa,True,True,44.5,0.51,0.4605,-0.067,1.0,31.5,0.5,0.5052,-0.0123,1.0,40.0,0.0,40.0,40.0,win,loss,0.0,0.0,2.8999999999999986,8.3,-32.0,44.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401868356,2026,1,2026-09-05,"Sat Sep 05, 5:00 PM",Southern Miss,Alcorn State,False,False,50.5,-20.0,Bovada,,,,,,,0,1,54.58872925544823,-1.818227188028951,51.3,53.9,0.8,3.4,16.12,total_market,0.5207,20.0,20.2,0.0,0.2,15.38,margin_market,0.5006,Over,0.5207,,0.9090909090909092,-0.006,0.0,Alcorn State,20.0,Alcorn State +20.0,0.4993999999999999,,0.9090909090909092,-0.047,0.0,True,pass,pass,2026-09-05,0.9033,0.0967,0.91,0.1,-0.0124,-0.0096,1.0,Alcorn State,KXNCAAFGAME-26SEP05ALCNUSM-ALCN,True,,,0.9033,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.1,0.0967,-0.0096,Alcorn State,Southern Miss,False,True,50.5,0.51,0.5198,-0.0077,1.0,20.5,0.48,0.487,-0.0104,1.0,49.0,3.0,52.0,46.0,win,loss,0.0,0.0,0.7000000000000028,26.0,-20.0,50.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401860878,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Colorado State,Wyoming,False,False,46.5,-3.0,Bovada,,,,,,,0,0,41.5310628821245,-3.820581624498781,46.5,46.3,-0.0,-0.2,16.12,total_market,0.4989,3.4,5.4,0.4,2.4,15.38,margin_market,0.5094,Under,0.5011,,0.9090909090909092,-0.043,0.0,Colorado State,-3.0,Colorado State -3.0,0.5094,,0.9090909090909092,-0.028,0.0,True,pass,pass,2026-09-05,0.5875,0.4125,0.59,0.42,-0.0194,-0.0246,1.0,Colorado State,KXNCAAFGAME-26SEP05WYOCSU-CSU,True,,,0.5875,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.59,0.4125,-0.0246,Colorado State,Wyoming,True,True,46.5,0.5,0.5,-0.0175,2.0,2.5,0.39,0.3506,-0.056,2.0,35.0,13.0,48.0,22.0,loss,win,0.0,0.0,1.5,18.6,-3.0,46.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401866626,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Davidson,Elon,False,False,58.5,32.5,DraftKings,,,,,,,1,1,57.48089638054567,-18.083558517779696,57.8,55.6,-0.7,-2.9,16.12,total_market,0.482,-32.4,-31.9,0.1,0.6,15.38,margin_market,0.5023,Under,0.518,,0.9090909090909092,-0.011,0.0,Davidson,32.5,Davidson +32.5,0.5023,,0.9090909090909092,-0.041,0.0,True,pass,pass,2026-09-05,0.0176,0.9824,0.05,0.97,-0.0357,0.0104,1.0,Elon,KXNCAAFGAME-26SEP05ELONDAV-ELON,True,,,0.0176,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.97,0.9824,0.0104,Elon,Elon,False,True,56.5,0.62,0.5321,-0.1044,8.0,31.5,0.51,0.5233,-0.0042,2.0,0.0,38.0,38.0,-38.0,win,loss,0.0,0.0,19.8,5.600000000000001,32.5,58.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401867692,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",William & Mary,Delaware State,False,False,56.5,-10.0,DraftKings,,,,,,,1,1,61.177769146290046,5.726077305432012,57.4,59.9,0.9,3.4,16.12,total_market,0.5213,9.6,7.6,-0.4,-2.4,15.38,margin_market,0.4906,Over,0.5213,,0.9090909090909092,-0.005,0.0,Delaware State,10.0,Delaware State +10.0,0.5094000000000001,,0.9090909090909092,-0.028,0.0,True,pass,pass,2026-09-05,0.7337,0.2663,0.77,0.24,-0.0487,0.0135,1.0,Delaware State,KXNCAAFGAME-26SEP05DSUWM-DSU,True,,,0.7337,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.24,0.2663,0.0135,Delaware State,William & Mary,True,True,55.5,0.53,0.5469,-0.0005,1.0,8.5,0.52,0.5285,-0.009,1.0,22.0,15.0,37.0,7.0,loss,win,0.0,0.0,20.4,2.6,-10.0,56.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401867973,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Old Dominion,Norfolk State,False,False,52.5,-41.0,Bovada,,,,,,,0,1,50.73215617457765,23.72129051532066,53.2,55.2,0.7,2.7,16.12,total_market,0.5165,40.8,40.0,-0.2,-1.0,15.38,margin_market,0.496,Over,0.5165,,0.9090909090909092,-0.014,0.0,Norfolk State,41.0,Norfolk State +41.0,0.504,,0.9090909090909092,-0.038,0.0,True,pass,pass,2026-09-05,0.996,0.004,0.99,0.02,0.0053,-0.0174,1.0,Old Dominion,KXNCAAFGAME-26SEP05NORFODU-ODU,True,,,0.996,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.99,0.004,-0.0174,Old Dominion,Old Dominion,True,True,53.5,0.5,0.4926,-0.0249,1.0,41.5,0.49,0.4818,-0.0256,1.0,31.0,10.0,41.0,21.0,loss,win,0.0,0.0,12.200000000000005,19.8,-41.0,52.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401867989,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Bucknell,Villanova,False,True,54.5,26.5,DraftKings,,,,,,,1,1,55.49222456041291,-18.99325738175013,54.9,56.1,0.4,1.6,16.12,total_market,0.51,-25.5,-19.5,1.0,7.0,15.38,margin_market,0.5271,Over,0.51,,0.9090909090909092,-0.026,0.0,Bucknell,26.5,Bucknell +26.5,0.5271,,0.9090909090909092,0.006,0.0,True,pass,thin,2026-09-05,0.0487,0.9513,0.05,0.96,-0.0046,-0.0114,1.0,Bucknell,KXNCAAFGAME-26SEP05VILLBUCK-BUCK,True,,,0.0487,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.05,0.9513,-0.0114,Bucknell,Villanova,False,True,53.5,0.5,0.5346,0.0171,2.0,26.5,0.48,0.4741,-0.0234,1.0,16.0,17.0,33.0,-1.0,loss,win,0.0,0.0,21.9,24.5,26.5,54.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401868274,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Mercer,Presbyterian,False,False,56.5,-22.5,DraftKings,,,,,,,1,1,58.76122994245783,5.601700163853177,56.7,57.3,0.2,0.8,16.12,total_market,0.5049,22.1,19.7,-0.4,-2.8,15.38,margin_market,0.4892,Over,0.5049,,0.9090909090909092,-0.036,0.0,Presbyterian,22.5,Presbyterian +22.5,0.5107999999999999,,0.9090909090909092,-0.025,0.0,True,pass,pass,2026-09-05,0.9246,0.0754,0.92,0.09,-0.0006,-0.0203,2.0,Mercer,KXNCAAFGAME-26SEP05PREMER-MER,True,,,0.9246,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.92,0.0754,-0.0203,Mercer,Mercer,True,False,57.5,0.43,0.4802,0.0331,2.0,23.5,0.5,0.4637,-0.0538,2.0,62.0,3.0,65.0,59.0,win,loss,0.0,0.0,8.299999999999997,36.9,-22.5,56.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401868336,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Chattanooga,Tennessee Tech,False,True,48.5,10.5,DraftKings,,,,,,,1,1,52.26932934695961,-1.7395433200833246,48.9,50.0,0.4,1.5,16.12,total_market,0.5094,-10.3,-9.4,0.2,1.1,15.38,margin_market,0.5044,Over,0.5094,,0.9090909090909092,-0.028,0.0,Chattanooga,10.5,Chattanooga +10.5,0.5044,,0.9090909090909092,-0.037,0.0,True,pass,pass,2026-09-05,0.2515,0.7485,0.2,0.82,0.0403,-0.0818,2.0,Chattanooga,KXNCAAFGAME-26SEP05TNTCCHAT-CHAT,True,,,0.2515,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.2,0.7485,-0.0818,Chattanooga,Tennessee Tech,True,True,49.5,0.45,0.4852,0.0178,2.0,11.5,0.51,0.4689,-0.0586,3.0,9.0,24.0,33.0,-15.0,loss,loss,0.0,0.0,15.9,4.699999999999999,10.5,48.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401869127,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Howard,Richmond,False,False,45.5,14.5,DraftKings,,,,,,,1,1,44.91783480357326,-4.036775182748567,45.6,45.9,0.1,0.4,16.12,total_market,0.5026,-14.5,-14.6,-0.0,-0.1,15.38,margin_market,0.4996,Over,0.5026,,0.9090909090909092,-0.04,0.0,Richmond,-14.5,Richmond -14.5,0.5004,,0.9090909090909092,-0.045,0.0,True,pass,pass,2026-09-05,0.1729,0.8271,0.17,0.85,-0.007,-0.0318,2.0,Howard,KXNCAAFGAME-26SEP05RICHHOW-HOW,True,,,0.1729,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.17,0.8271,-0.0318,Howard,Richmond,True,False,46.5,0.47,0.4777,-0.0097,1.0,12.5,0.58,0.5517,-0.0453,6.0,21.0,28.0,49.0,-7.0,win,loss,0.0,0.0,3.3999999999999986,7.5,14.5,45.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856668,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Texas A&M,Missouri State,False,False,53.5,-40.5,Bovada,,,,,,,0,0,56.997919111637,22.532957417516965,53.7,54.2,0.2,0.7,16.12,total_market,0.5041,40.3,39.2,-0.2,-1.3,15.38,margin_market,0.495,Over,0.5041,,0.9090909090909092,-0.038,0.0,Missouri State,40.5,Missouri State +40.5,0.505,,0.9090909090909092,-0.036,0.0,True,pass,pass,2026-09-05,0.9956,0.0044,1.0,0.01,,-0.0063,1.0,Missouri State,KXNCAAFGAME-26SEP05MOSUTXAM-MOSU,True,,,0.9956,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.01,0.0044,-0.0063,Missouri State,Texas A&M,True,True,53.5,0.51,0.5049,-0.0225,1.0,41.5,0.46,0.4689,-0.0085,2.0,50.0,0.0,50.0,50.0,loss,loss,0.0,0.0,3.700000000000003,9.700000000000005,-40.5,53.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401856669,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Vanderbilt,Austin Peay,False,False,60.0,-29.0,Bovada,,,,,,,0,1,66.80163119935817,20.51727683407172,60.0,59.9,-0.0,-0.1,16.12,total_market,0.4994,29.6,32.7,0.6,3.7,15.38,margin_market,0.5144,Under,0.5005999999999999,,0.9090909090909092,-0.044,0.0,Vanderbilt,-29.0,Vanderbilt -29.0,0.5144,,0.9090909090909092,-0.018,0.0,True,pass,pass,2026-09-05,0.9729,0.0271,0.98,0.04,-0.0085,-0.0156,2.0,Vanderbilt,KXNCAAFGAME-26SEP05PEAYVAN-VAN,True,,,0.9729,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.98,0.0271,-0.0156,Vanderbilt,Vanderbilt,True,True,59.5,0.48,0.5124,0.0149,1.0,30.5,0.45,0.4767,0.0093,1.0,28.0,9.0,37.0,19.0,win,loss,0.0,0.0,23.0,10.6,-29.0,60.0,,,2026-09-06,,,,,,,,,,,,,,,,False
401856770,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Texas Tech,Abilene Christian,False,False,59.5,-42.5,Bovada,,,,,,,0,1,49.9728874613932,25.096109748898527,59.3,58.6,-0.2,-0.9,16.12,total_market,0.4947,42.6,43.0,0.1,0.5,15.38,margin_market,0.5019,Under,0.5053000000000001,,0.9090909090909092,-0.035,0.0,Texas Tech,-42.5,Texas Tech -42.5,0.5019,,0.9090909090909092,-0.042,0.0,True,pass,pass,2026-09-05,0.9972,0.0028,1.0,0.01,,-0.0079,1.0,Abilene Christian,KXNCAAFGAME-26SEP05ACTTU-AC,True,,,0.9972,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.01,0.0028,-0.0079,Abilene Christian,Texas Tech,True,True,59.5,0.54,0.4951,-0.0623,1.0,42.5,0.54,0.5026,-0.0548,2.0,33.0,10.0,43.0,23.0,win,loss,0.0,0.0,16.299999999999997,19.6,-42.5,59.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856771,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Kansas State,Nicholls,False,False,54.5,-40.5,Bovada,,,,,,,0,1,51.225675962875485,16.901030710891217,56.0,60.5,1.5,6.0,16.12,total_market,0.5372,39.9,36.6,-0.6,-3.9,15.38,margin_market,0.4849,Over,0.5372,,0.9090909090909092,0.026,0.0,Nicholls,40.5,Nicholls +40.5,0.5151,,0.9090909090909092,-0.017,0.0,True,thin,pass,2026-09-05,0.9953,0.0047,0.99,0.02,0.0046,-0.0167,1.0,Kansas State,KXNCAAFGAME-26SEP05NICHKSU-KSU,True,,,0.9953,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.99,0.0047,-0.0167,Kansas State,Kansas State,True,True,54.5,0.53,0.5371,-0.0104,1.0,40.5,0.53,0.4844,-0.063,1.0,71.0,3.0,74.0,68.0,win,loss,0.0,0.0,18.0,28.1,-40.5,54.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401860880,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Utah State,Idaho State,False,False,62.0,-14.0,Bovada,,,,,,,0,1,58.1578186822517,3.9378331626664567,61.3,59.1,-0.7,-2.9,16.12,total_market,0.4821,14.3,15.8,0.3,1.8,15.38,margin_market,0.5069,Under,0.5179,,0.9090909090909092,-0.011,0.0,Utah State,-14.0,Utah State -14.0,0.5069,,0.9090909090909092,-0.032,0.0,True,pass,pass,2026-09-05,0.8238,0.1762,0.85,0.18,-0.0351,-0.0141,1.0,Idaho State,KXNCAAFGAME-26SEP05IDSTUSU-IDST,True,,,0.8238,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.18,0.1762,-0.0141,Idaho State,Utah State,True,True,61.5,0.5,0.4951,-0.0224,2.0,14.5,0.49,0.4948,-0.0127,1.0,17.0,29.0,46.0,-12.0,win,loss,0.0,0.0,15.299999999999995,26.3,-14.0,62.0,,,2026-09-06,,,,,,,,,,,,,,,,False
401862695,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Memphis,Arkansas State,False,False,53.0,-11.0,Bovada,,,,,,,1,0,50.18752791619045,7.621620217226404,52.6,51.6,-0.4,-1.4,16.12,total_market,0.4913,11.1,11.6,0.1,0.6,15.38,margin_market,0.5025,Under,0.5086999999999999,,0.9090909090909092,-0.029,0.0,Memphis,-11.0,Memphis -11.0,0.5025,,0.9090909090909092,-0.041,0.0,True,pass,pass,2026-09-05,0.7648,0.2352,0.8,0.21,-0.0464,0.0136,1.0,Arkansas State,KXNCAAFGAME-26SEP05ARSTMEM-ARST,True,,,0.7648,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.21,0.2352,0.0136,Arkansas State,Arkansas State,True,False,53.5,0.48,0.4777,-0.0197,1.0,10.5,0.07,0.0801,0.0055,3.0,42.0,24.0,66.0,18.0,loss,win,0.0,0.0,13.4,6.9,-11.0,53.0,,,2026-09-06,,,,,,,,,,,,,,,,True
401862697,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Rice,Houston Christian,False,False,47.5,-22.5,Bovada,,,,,,,0,1,50.92733689339638,4.3446465907633165,48.5,51.6,1.0,4.1,16.12,total_market,0.5255,22.6,22.9,0.1,0.4,15.38,margin_market,0.5015,Over,0.5255,,0.9090909090909092,0.003,0.0,Rice,-22.5,Rice -22.5,0.5015,,0.9090909090909092,-0.043,0.0,True,pass,pass,2026-09-05,0.9291,0.0709,0.94,0.08,-0.0148,-0.0143,2.0,Houston Christian,KXNCAAFGAME-26SEP05HCURICE-HCU,True,,,0.9291,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.08,0.0709,-0.0143,Houston Christian,Rice,True,True,47.5,0.51,0.5247,-0.0028,2.0,23.5,0.5,0.4767,-0.0408,2.0,31.0,3.0,34.0,28.0,loss,win,0.0,0.0,14.5,5.399999999999999,-22.5,47.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401862699,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",South Florida,Florida International,False,False,52.0,-14.5,Bovada,,,,,,,0,0,64.64940331005099,16.442079577784746,51.5,50.0,-0.5,-2.0,16.12,total_market,0.4879,14.4,13.5,-0.1,-1.0,15.38,margin_market,0.4961,Under,0.5121,,0.9090909090909092,-0.022,0.0,Florida International,14.5,Florida International +14.5,0.5039,,0.9090909090909092,-0.038,0.0,True,pass,pass,2026-09-05,0.8254,0.1746,0.85,0.16,-0.0335,0.0052,1.0,Florida International,KXNCAAFGAME-26SEP05FIUUSF-FIU,True,,,0.8254,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.16,0.1746,0.0052,Florida International,South Florida,True,True,51.5,0.54,0.5,-0.0574,1.0,14.5,0.5,0.4974,-0.0201,1.0,19.0,9.0,28.0,10.0,win,win,0.0,0.0,23.5,4.4,-14.5,52.0,,,2026-09-06,,,,,,,,,,,,,,,,True
401867684,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",UT Martin,Chicago State,False,False,61.5,-44.5,DraftKings,,,,,,,1,1,51.04180853153662,2.6316726930711605,61.8,62.7,0.3,1.2,16.12,total_market,0.5075,44.8,46.4,0.3,1.9,15.38,margin_market,0.5073,Over,0.5075,,0.9090909090909092,-0.031,0.0,UT Martin,-44.5,UT Martin -44.5,0.5073,,0.9090909090909092,-0.032,0.0,True,pass,pass,2026-09-05,0.9982,0.0018,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,,,,,,False,False,,,,,,,,,,,42.0,7.0,49.0,35.0,loss,loss,0.0,0.0,12.799999999999995,9.799999999999995,-44.5,61.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401867866,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Middle Tennessee,Murray State,False,False,57.5,-21.0,Bovada,,,,,,,0,1,55.59164188320499,11.172960852128591,57.7,58.4,0.2,0.9,16.12,total_market,0.5054,21.4,24.0,0.4,3.0,15.38,margin_market,0.5116,Over,0.5054,,0.9090909090909092,-0.035,0.0,Middle Tennessee,-21.0,Middle Tennessee -21.0,0.5116,,0.9090909090909092,-0.023,0.0,True,pass,pass,2026-09-05,0.918,0.082,0.92,0.09,-0.0072,-0.0137,1.0,Middle Tennessee,KXNCAAFGAME-26SEP05MURRMTU-MTU,True,,,0.918,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.92,0.082,-0.0137,Middle Tennessee,Middle Tennessee,True,True,57.5,0.48,0.5049,0.0075,2.0,21.5,0.51,0.4974,-0.0301,2.0,38.0,14.0,52.0,24.0,loss,win,0.0,0.0,5.700000000000003,2.6000000000000014,-21.0,57.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401868071,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Central Arkansas,West Florida,False,True,55.5,-7.5,DraftKings,,,,,,,1,1,63.44022703532106,-8.750788932643218,56.3,58.6,0.8,3.1,16.12,total_market,0.5193,7.2,5.3,-0.3,-2.2,15.38,margin_market,0.4915,Over,0.5193,,0.9090909090909092,-0.009,0.0,West Florida,7.5,West Florida +7.5,0.5085,,0.9090909090909092,-0.029,0.0,True,pass,pass,2026-09-05,0.6802,0.3198,0.72,0.29,-0.0539,0.0154,1.0,West Florida,KXNCAAFGAME-26SEP05UWFLCARK-UWFL,True,,,0.6802,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.29,0.3198,0.0154,West Florida,West Florida,False,False,57.5,0.51,0.4703,-0.0572,9.0,6.5,0.2,0.1865,-0.0247,12.0,14.0,42.0,56.0,-28.0,win,win,0.0,0.0,0.2999999999999971,35.2,-7.5,55.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401868085,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Eastern Washington,Northern Iowa,False,False,52.5,-6.5,DraftKings,,,,,,,1,0,49.47366542551487,1.151229806895068,52.1,51.1,-0.4,-1.4,16.12,total_market,0.4912,6.5,6.3,-0.0,-0.2,15.38,margin_market,0.4992,Under,0.5087999999999999,,0.9090909090909092,-0.029,0.0,Northern Iowa,6.5,Northern Iowa +6.5,0.5008,,0.9090909090909092,-0.044,0.0,True,pass,pass,2026-09-05,0.6637,0.3363,0.71,0.31,-0.0607,0.0113,2.0,Northern Iowa,KXNCAAFGAME-26SEP05UNIEWU-UNI,True,,,0.6637,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.31,0.3363,0.0113,Northern Iowa,Eastern Washington,False,True,50.5,0.58,0.5395,-0.0575,1.0,7.5,0.45,0.4741,0.0068,1.0,34.0,24.0,58.0,10.0,loss,loss,0.0,0.0,5.899999999999999,3.5,-6.5,52.5,,,2026-09-06,,,,,,,,,,,,,,,,False
